image,mask
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\2001.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\2001.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\2048.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\2048.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\507.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\507.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\2714.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\2714.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\1873.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\1873.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\1358.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\1358.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\544.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\544.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\372.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\372.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\1015.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\1015.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\1614.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\1614.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\103.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\103.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\842.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\842.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\1470.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\1470.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\450.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\450.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\1827.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\1827.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\2656.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\2656.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\270.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\270.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\1482.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\1482.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\2533.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\2533.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\934.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\934.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\1219.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\1219.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\1704.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\1704.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\2267.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\2267.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\524.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\524.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\1137.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\1137.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\2516.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\2516.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\1561.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\1561.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\885.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\885.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\221.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\221.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\1510.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\1510.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\936.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\936.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\2581.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\2581.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\2633.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\2633.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\2858.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\2858.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\1112.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\1112.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\979.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\979.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\2804.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\2804.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\1881.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\1881.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\976.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\976.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\117.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\117.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\2023.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\2023.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\1892.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\1892.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\1628.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\1628.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\1544.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\1544.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\1160.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\1160.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\127.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\127.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\530.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\530.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\794.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\794.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\1953.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\1953.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\833.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\833.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\887.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\887.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\55.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\55.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\1961.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\1961.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\512.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\512.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\2984.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\2984.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\2117.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\2117.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\1012.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\1012.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\981.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\981.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\1490.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\1490.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\1591.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\1591.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\728.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\728.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\756.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\756.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\2352.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\2352.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\1862.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\1862.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\339.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\339.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\1716.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\1716.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\1200.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\1200.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\2866.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\2866.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\2618.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\2618.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\478.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\478.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\963.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\963.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\3048.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\3048.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\2876.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\2876.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\2522.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\2522.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\194.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\194.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\1420.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\1420.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\1858.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\1858.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\978.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\978.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\702.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\702.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\1574.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\1574.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\797.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\797.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\2095.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\2095.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\2040.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\2040.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\2272.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\2272.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\736.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\736.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\2373.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\2373.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\925.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\925.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\2169.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\2169.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\876.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\876.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\2441.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\2441.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\1142.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\1142.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\2532.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\2532.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\186.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\186.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\92.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\92.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\1789.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\1789.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\2726.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\2726.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\2695.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\2695.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\298.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\298.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\1087.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\1087.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\957.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\957.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\542.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\542.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\1226.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\1226.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\1091.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\1091.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\23.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\23.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\2298.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\2298.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\2482.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\2482.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\1526.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\1526.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\1563.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\1563.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\2525.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\2525.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\2890.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\2890.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\2979.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\2979.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\1361.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\1361.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\2037.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\2037.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\3028.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\3028.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\2512.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\2512.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\285.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\285.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\856.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\856.png
C:\Users\Ismail\Documents\medical-segmentation\data\raw\images\1405.png,C:\Users\Ismail\Documents\medical-segmentation\data\raw\masks\1405.png
